,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activ,param_batch_size,param_d_c,param_epochs,param_l_r,param_n_layer,param_n_neur,param_reg,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
131,6.800921964645386,0.042732909060965434,0.1478508949279785,0.02618905595441971,relu,8,0.0001,400,0.01,2,5,-4,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 400, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 5, 'reg': -4}",-1.9680031274689274,-2.2226752678398043,-1.2896142250946945,-1.2870008957882721,-3.010704457573593,-1.9555995947530582,0.6442499929658522,39
132,8.486643981933593,2.2265183866966884,0.12612156867980956,0.02510592541261375,relu,8,0.0001,400,0.03,2,4,-3,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 400, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 4, 'reg': -3}",-96.00594921782613,-1.7260318080938997,-1.425199974550023,-2.778147865973768,-0.881643871369306,-20.563394547562623,37.72633586998164,134
133,6.683103847503662,2.2659855411911596,0.14315328598022461,0.040890919917634806,relu,8,0.0001,400,0.03,2,4,-3.5,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 400, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 4, 'reg': -3.5}",-6.773240099350612,-1.7019969654225169,-106.66844101094951,-1.49650025225821,-4.481961941439659,-24.224428053884104,41.26776661264979,172
134,6.077427577972412,0.3928504362245178,0.11209425926208497,0.015161649049011669,relu,8,0.0001,400,0.03,2,4,-4,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 400, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 4, 'reg': -4}",-1.6740364806637877,-2.0070207888881364,-1.3227382495644546,-1.992552787763998,-4.270247795060277,-2.2533192203881307,1.039058454647626,53
135,7.1217704772949215,2.0173950069279707,0.11455974578857422,0.018328116338355016,relu,8,0.0001,400,0.03,2,5,-3,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 400, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 5, 'reg': -3}",-1.9781106328148217,-3.306720190104984,-106.66681989862506,-1.2283630167089759,-3.272654533927562,-23.29053365443628,41.69564039856956,162
136,7.212940120697022,1.9469049561454481,0.12884106636047363,0.032683130400199205,relu,8,0.0001,400,0.03,2,5,-3.5,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 400, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 5, 'reg': -3.5}",-80.45814150855655,-2.3161724428424524,-1.418171755492776,-1.2695940789722262,-2.0444584717508407,-17.50130765152297,31.48079170836008,111
137,7.3063243389129635,1.944781338105276,0.12391061782836914,0.031051783980708722,relu,8,0.0001,400,0.03,2,5,-4,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 400, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 5, 'reg': -4}",-1.2667512975278354,-1.3955898980299632,-1.109530131886935,-1.38381846674851,-2.399512722250074,-1.5110405032886636,0.4560230185191636,14
138,6.582199907302856,2.4442254102816894,0.10700411796569824,0.012008162579559497,relu,8,0.0001,400,0.1,2,4,-3,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 400, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 4, 'reg': -3}",-96.00092270357224,-1.4237631179747128,-1.9308833840436168,-1.6948205388727642,-112.00795618444681,-42.61166918578203,50.38217042422735,205
139,7.519173097610474,1.7476941028256552,0.14599499702453614,0.03017439005038917,relu,8,0.0001,400,0.1,2,4,-3.5,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 400, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 4, 'reg': -3.5}",-0.9858015592076949,-85.34208020319541,-106.6684969138975,-2.9695072981218495,-1.466332789696753,-39.48644375282384,46.64221820671069,201
140,6.381862545013428,0.289107517313002,0.1076322078704834,0.015327557903550205,relu,8,0.0001,400,0.1,2,4,-4,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 400, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 4, 'reg': -4}",-3.9462811560148285,-85.33977218806034,-13.966027474208246,-3.589387737569355,-3.918497046455741,-22.151993120461704,31.83766355394653,150
141,6.932008743286133,0.2256458097671579,0.127760648727417,0.01204495073866899,relu,8,0.0001,400,0.1,2,5,-3,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 400, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 5, 'reg': -3}",-96.00306011554564,-85.33463812510793,-1.9387703600029151,-1.5831975411801111,-1.1375665235798806,-37.1994465330833,43.78847635214629,194
142,6.7767760276794435,0.06586271905439608,0.1613459587097168,0.04065051375192276,relu,8,0.0001,400,0.1,2,5,-3.5,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 400, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 5, 'reg': -3.5}",-96.00066812416273,-2.8824890908740817,-6.122394108435228,-2.589903732140859,-6.701784354448319,-22.859447882012244,36.60811511341921,156
143,7.552561855316162,1.8439857130217194,0.09931421279907227,0.015159569933372906,relu,8,0.0001,400,0.1,2,5,-4,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 400, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 5, 'reg': -4}",-1.7902396023273468,-1.3241573302518754,-9.078616925116096,-1.2165211737155914,-8.081054651737213,-4.298117936629625,3.5155060747090427,82
144,4.312177848815918,1.4531918920656894,0.10899672508239747,0.03964654224400082,relu,8,0.0003,200,0.01,2,4,-3,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 200, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 4, 'reg': -3}",-1.324892857267211,-2.828052346539196,-2.937594233967719,-21.782884195513493,-1.8011210560798645,-6.1349089378734964,7.847741376921758,88
145,3.1286282539367676,0.4341261252503863,0.12480030059814454,0.043294829089297285,relu,8,0.0003,200,0.01,2,4,-3.5,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 200, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 4, 'reg': -3.5}",-5.397674032620022,-11.241872251033783,-104.84624771844773,-2.3991775547509038,-1.8140365926316009,-25.139801629896805,39.993121631237806,179
146,4.0635621547698975,1.0776250507530267,0.11653203964233398,0.026748114198000446,relu,8,0.0003,200,0.01,2,4,-4,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 200, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 4, 'reg': -4}",-1.9002605625400542,-1.7906234037751954,-11.86017021847268,-58.802269477663295,-1.7059266179800034,-15.211850056086245,22.14089488117519,98
147,4.390405464172363,1.1873029694431687,0.10104136466979981,0.021101871451450087,relu,8,0.0003,200,0.01,2,5,-3,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 200, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 5, 'reg': -3}",-4.056615545636132,-85.33347339367278,-1.5735621476834196,-2.6577716725213185,-1.3708322831545956,-18.99845100853365,33.18123305948683,124
148,3.0617088317871093,0.49213992177719385,0.1339958667755127,0.03611849193761776,relu,8,0.0003,200,0.01,2,5,-3.5,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 200, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 5, 'reg': -3.5}",-2.0638818513779413,-84.66018199920654,-1.1166035797047829,-6.19606351852417,-3.494874107837677,-19.506321011330222,32.622002940222224,127
149,3.7103357315063477,0.10463119909331373,0.17886714935302733,0.06360386636983525,relu,8,0.0003,200,0.01,2,5,-4,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 200, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 5, 'reg': -4}",-1.907588891335763,-3.2407810432570323,-2.251745579309673,-7.396340370178223,-2.3884201779961587,-3.43697521241537,2.02772404764659,75
150,3.714833307266235,0.06779667536227969,0.1378927707672119,0.022485829425001356,relu,8,0.0003,200,0.03,2,4,-3,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 200, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 4, 'reg': -3}",-1.301646915998953,-85.33570347035614,-1.1161460170433635,-1.2429359079493831,-1.6067429122980683,-18.120635044729184,33.60792107150336,117
151,4.1582857131958,0.8673752526156319,0.13524208068847657,0.013303588812804272,relu,8,0.0003,200,0.03,2,4,-3.5,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 200, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 4, 'reg': -3.5}",-3.683999511102835,-85.33932453983773,-2.5468911557635736,-1.3779945915919685,-4.805628659855574,-19.550767691630337,32.91409779751911,128
152,4.10602068901062,0.9382343106354969,0.1310178279876709,0.029726646154485396,relu,8,0.0003,200,0.03,2,4,-4,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 200, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 4, 'reg': -4}",-1.6369092405019772,-2.28373810755355,-3.1953924551073993,-2.3728475173314414,-2.250460526905954,-2.3478695694800646,0.4975911765507137,56
153,3.794868564605713,0.9105068177179583,0.10721421241760254,0.022456341371942072,relu,8,0.0003,200,0.03,2,5,-3,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 200, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 5, 'reg': -3}",-1.4205919107161684,-1.8006888179197198,-2.4173421569257263,-1.2024878815836495,-1.825057352730073,-1.7332336239750674,0.41483060859694604,24
154,3.395229625701904,0.23091605994898154,0.12502689361572267,0.03932713149811432,relu,8,0.0003,200,0.03,2,5,-3.5,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 200, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 5, 'reg': -3.5}",-88.33941822960263,-85.33509774863099,-99.73235093979608,-1.1003655322073471,-1.857349956408143,-55.27291648132903,44.185195747663855,213
155,3.677052545547485,0.09072511366158079,0.1417694568634033,0.026157188273751224,relu,8,0.0003,200,0.03,2,5,-4,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 200, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 5, 'reg': -4}",-8.6902182539038,-2.6471409090528533,-1.3803711568581916,-1.522130217624917,-3.139334689453244,-3.4758390453786006,2.690638963832541,76
156,3.7000443935394287,0.05155658701372403,0.1431880474090576,0.02430274115458101,relu,8,0.0003,200,0.1,2,4,-3,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 200, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 4, 'reg': -3}",-96.00419160173763,-1.7000194560913813,-92.22150039672852,-1.2964928863304002,-2.680076959077269,-38.780456259993045,45.1967803594963,197
157,4.1153883934021,0.9208217617493483,0.13160295486450196,0.029447605670000127,relu,8,0.0003,200,0.1,2,4,-3.5,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 200, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 4, 'reg': -3.5}",-1.3785648942880688,-85.33659524734442,-106.67950748062383,-1.3420857460725875,-2.4607294008135794,-39.439496553828505,46.68027246519008,200
158,3.359099817276001,0.22395850925089142,0.1338130474090576,0.025679850914135573,relu,8,0.0003,200,0.1,2,4,-4,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 200, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 4, 'reg': -4}",-3.1528479738294015,-1.8855769265265692,-106.66711222395922,-5.046703369844527,-112.00992931649088,-45.75243396213012,51.95504998358434,209
159,3.6289971828460694,0.055010689791448734,0.13093142509460448,0.021800259853201675,relu,8,0.0003,200,0.1,2,5,-3,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 200, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 5, 'reg': -3}",-9.734495919375192,-1.2100085076831637,-1.9147980967093081,-2.64738697097415,-2.1366669572889805,-3.528671290406159,3.137112724335241,77
160,3.9762360572814943,1.0216419974166295,0.12528295516967775,0.042684523997812654,relu,8,0.0003,200,0.1,2,5,-3.5,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 200, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 5, 'reg': -3.5}",-9.850418013653584,-1.7733869197822751,-3.590257704967544,-5.299891431860271,-3.6461835318710656,-4.832027520426949,2.746147860033082,86
161,3.797198247909546,0.9547068813747536,0.09376592636108398,0.009394558594762408,relu,8,0.0003,200,0.1,2,5,-4,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 200, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 5, 'reg': -4}",-5.636929411973272,-1.2181758469059354,-2.201623871212914,-3.7714773615201316,-3.1062030281871555,-3.1868819039598817,1.4964979553405324,72
162,7.330527639389038,1.956272543354919,0.14446029663085938,0.03373629234348446,relu,8,0.0003,400,0.01,2,4,-3,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 400, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 4, 'reg': -3}",-1.6694798591945852,-1.7281467467546463,-103.85891151428223,-0.4827922185262044,-2.020987457036972,-21.952063559158923,40.95680446814933,149
163,7.553930187225342,1.8335406659736686,0.13072576522827148,0.040790490261756504,relu,8,0.0003,400,0.01,2,4,-3.5,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 400, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 4, 'reg': -3.5}",-96.00030115345726,-4.581603270777989,-1.3463448839306476,-1.9050744431359428,-1.3154359877109527,-21.02975194780256,37.504583453687104,139
164,6.636503124237061,2.569798789134651,0.1270505428314209,0.03934629260192903,relu,8,0.0003,400,0.01,2,4,-4,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 400, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 4, 'reg': -4}",-2.7528822280111767,-1.8879388967262847,-1.213686939983052,-2.2038699445270358,-1.4517192254657858,-1.902019446942667,0.5462328050553906,36
165,6.738541841506958,0.06804954399307042,0.16758308410644532,0.011562005973924898,relu,8,0.0003,400,0.01,2,5,-3,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 400, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 5, 'reg': -3}",-1.2434960132398243,-82.52835727873303,-1.5807103672552676,-2.296626925468445,-2.1153743723407388,-17.95291299140746,32.28990109093247,115
166,8.079843521118164,2.4319618122539364,0.09640917778015137,0.027074716743336776,relu,8,0.0003,400,0.01,2,5,-3.5,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 400, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 5, 'reg': -3.5}",-96.00037124668737,-1.4802624279012282,-1.227821838787003,-5.20880840962664,-1.7058277668023947,-21.12461833796093,37.46615549164518,141
167,5.888627529144287,0.6740890380748435,0.1522697925567627,0.033267244703777475,relu,8,0.0003,400,0.01,2,5,-4,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 400, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 5, 'reg': -4}",-0.6830646239575886,-1.4858079013370333,-1.2957646079649705,-1.0005695408298856,-1.7410775290103628,-1.2412568406199682,0.36935239692319,1
168,6.751751136779785,0.12732683064564176,0.13971805572509766,0.027264999738622613,relu,8,0.0003,400,0.03,2,4,-3,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 400, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 4, 'reg': -3}",-1.6216225533280522,-3.840853180204119,-1.7641335206904583,-1.4466320534813262,-1.3748233769088984,-2.009612936922571,0.9256503411971477,42
169,6.732360744476319,0.1432092473595505,0.1211815357208252,0.00867993806902874,relu,8,0.0003,400,0.03,2,4,-3.5,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 400, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 4, 'reg': -3.5}",-0.8193460677949977,-2.613976015931084,-106.66900610962573,-1.4264909386457432,-1.9651545647531747,-22.698794739350145,41.98928758331511,153
170,6.855165719985962,0.056174427932379055,0.1707183837890625,0.049895345598094505,relu,8,0.0003,400,0.03,2,4,-4,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 400, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 4, 'reg': -4}",-2.0804783828290447,-2.2287328981217884,-106.66696922987467,-1.149451205773013,-112.00001670391066,-44.82512968410184,52.699149308290735,207
171,7.400648736953736,1.8914835247675552,0.12443270683288574,0.04680692289098621,relu,8,0.0003,400,0.03,2,5,-3,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 400, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 5, 'reg': -3}",-3.2124350724431374,-2.791357129723543,-106.66674812793887,-2.025297769079251,-1.8540947344736196,-23.309986566731684,41.68133563009049,163
172,7.380784702301026,1.8737419460591123,0.14413418769836425,0.03350415294054701,relu,8,0.0003,400,0.03,2,5,-3.5,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 400, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 5, 'reg': -3.5}",-0.5136687327841563,-1.6936075957048506,-96.18137995402019,-0.3622866805110659,-2.2747051429003475,-20.20512962118412,37.994892373045666,131
173,7.050067615509033,2.0155017303422755,0.11420221328735351,0.019139493526638327,relu,8,0.0003,400,0.03,2,5,-4,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 400, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 5, 'reg': -4}",-1.3640873606228048,-0.9287650529295206,-1.6490506776386784,-1.260442359461671,-1.4036082620310482,-1.3211907425367446,0.2340141843212931,6
174,6.038613414764404,0.44327082724672945,0.13565292358398437,0.04077858479929981,relu,8,0.0003,400,0.1,2,4,-3,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 400, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 4, 'reg': -3}",-96.01052298210561,-2.8334662453049706,-1.096914169711194,-55.01008206322079,-1.473525950871408,-31.284902282242797,38.371362050985894,186
175,6.686231899261474,0.07895560691704234,0.14596867561340332,0.020881844187217065,relu,8,0.0003,400,0.1,2,4,-3.5,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 400, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 4, 'reg': -3.5}",-62.17249734061105,-85.35015469434715,-2.2101151262010847,-0.8892811621938433,-2.556997012346983,-30.635809067140023,35.970871575494606,185
176,8.340231609344482,2.1868568545655607,0.11567082405090331,0.040404351273737184,relu,8,0.0003,400,0.1,2,4,-4,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 400, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 4, 'reg': -4}",-2.941227290601957,-1.6440198907983445,-1.2383779060272944,-74.67225935292386,-83.27362747192383,-32.75390238245505,37.83976728792226,188
177,5.568070268630981,0.9750420367761079,0.12833619117736816,0.03629326396412103,relu,8,0.0003,400,0.1,2,5,-3,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 400, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 5, 'reg': -3}",-3.882287831178733,-1.9123348075719107,-4.085329815567959,-1.722126292774365,-112.01307206600904,-24.723030162620404,43.65586337125025,175
178,7.508661222457886,2.898010827450131,0.10504779815673829,0.015330303330513684,relu,8,0.0003,400,0.1,2,5,-3.5,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 400, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 5, 'reg': -3.5}",-2.000959428648154,-0.8886173012710753,-1.5212910170888616,-4.240744646816027,-88.28501205444336,-19.387324889653495,34.467356273522654,126
179,7.103890895843506,1.9923405929723241,0.11041011810302734,0.01748699659418653,relu,8,0.0003,400,0.1,2,5,-4,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0003, 'epochs': 400, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 5, 'reg': -4}",-96.01019867230207,-6.288697015671503,-1.3463505569490648,-1.7177881424625714,-2.283504258655012,-21.529307729208043,37.282511584867834,144
180,4.180354833602905,1.272471200249323,0.10729742050170898,0.02175675612019111,relu,8,0.001,200,0.01,2,4,-3,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.001, 'epochs': 200, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 4, 'reg': -3}",-7.793995819193134,-85.33395848803532,-1.873889117717876,-37.07810488485155,-1.417273106914945,-26.699444283342565,32.12050809750028,181
181,3.3945995330810548,0.11724090693994513,0.11645040512084961,0.03155370930631927,relu,8,0.001,200,0.01,2,4,-3.5,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.001, 'epochs': 200, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 4, 'reg': -3.5}",-96.00007190104779,-14.530198843706222,-2.7694317734123963,-13.166898363725826,-7.348785869056883,-26.76307735018982,34.87368794894022,182
182,3.706140661239624,0.11040944379234209,0.1321807861328125,0.021760337494544382,relu,8,0.001,200,0.01,2,4,-4,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.001, 'epochs': 200, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 4, 'reg': -4}",-6.532801765882011,-7.906874299049377,-1.2448800796825839,-29.95900522072112,-5.996605517994612,-10.32803337666594,10.068821091985692,96
183,3.93235764503479,0.9900005059005372,0.11460018157958984,0.03188745493499875,relu,8,0.001,200,0.01,2,5,-3,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.001, 'epochs': 200, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 5, 'reg': -3}",-1.4526464229538327,-4.375895328586921,-1.9121847625467039,-30.74162146307173,-2.612288926821202,-8.218927380796078,11.30515457023895,91
184,3.7332027435302733,1.0300100222584052,0.1161534309387207,0.03045575639990358,relu,8,0.001,200,0.01,2,5,-3.5,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.001, 'epochs': 200, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 5, 'reg': -3.5}",-1.4610473174668317,-85.33501879544929,-1.4206607604310626,-16.015098821549188,-1.4574328181159217,-21.137851702602457,32.59074100647921,142
185,3.648725652694702,0.08821418628883147,0.13394584655761718,0.023999196600817566,relu,8,0.001,200,0.01,2,5,-4,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.001, 'epochs': 200, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 5, 'reg': -4}",-2.223043056956071,-6.299851789139211,-105.06896227882022,-11.119369703216112,-110.51832678318024,-47.04591072226238,49.71009806158414,211
186,4.480210638046264,1.196263530035574,0.1252525806427002,0.032879477098853825,relu,8,0.001,200,0.03,2,4,-3,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.001, 'epochs': 200, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 4, 'reg': -3}",-1.2783546468819535,-81.83030046735492,-2.0224358013919774,-2.1334388965652105,-1.4637648574076594,-17.745658933920343,32.043953020311235,114
187,3.127152919769287,0.37791716388429314,0.12788743972778321,0.05425018605558626,relu,8,0.001,200,0.03,2,4,-3.5,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.001, 'epochs': 200, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 4, 'reg': -3.5}",-1.608167488837526,-85.3348434397596,-1.3560457219857545,-2.174612482743604,-1.7641304636374115,-18.447559919392777,33.444698618481986,119
188,4.534297943115234,1.2673676684642492,0.12278728485107422,0.033387884080552474,relu,8,0.001,200,0.03,2,4,-4,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.001, 'epochs': 200, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 4, 'reg': -4}",-96.00059573049657,-1.9826944124485766,-2.2519954298401164,-1.0894277025723742,-1.722563636302948,-20.609455382332122,37.69754040671079,135
189,3.1629734516143797,0.3792972669748619,0.13192553520202638,0.03910741117614015,relu,8,0.001,200,0.03,2,5,-3,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.001, 'epochs': 200, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 5, 'reg': -3}",-2.540578479257723,-82.22130225953602,-2.0812823733625314,-74.66695613967993,-107.98893041610718,-53.89980993358868,43.547548031492475,212
190,3.7266454696655273,0.06139602295156001,0.14529848098754883,0.029674502472767244,relu,8,0.001,200,0.03,2,5,-3.5,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.001, 'epochs': 200, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 5, 'reg': -3.5}",-1.6329222649468906,-1.7265578189066477,-1.992206110840752,-1.430998777172395,-2.4084859043359756,-1.838234175240532,0.33744915172540363,31
191,4.106389331817627,0.9553674768715498,0.13239789009094238,0.021488682410825688,relu,8,0.001,200,0.03,2,5,-4,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.001, 'epochs': 200, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 5, 'reg': -4}",-2.207364412202012,-1.1034719433103288,-2.0147266871118474,-3.150666020477989,-1.259383998811245,-1.9471226123826846,0.7356009369877459,38
192,3.6828792572021483,0.07508342636005026,0.16055035591125488,0.044223357235886954,relu,8,0.001,200,0.1,2,4,-3,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.001, 'epochs': 200, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 4, 'reg': -3}",-1.7313818230870224,-1.3998595658867132,-2.0111778062723933,-65.15924417404901,-1.4830159969627856,-14.356935873251587,25.402049230041495,97
193,3.9664589405059814,1.0917186405698558,0.12502131462097169,0.0276607097463267,relu,8,0.001,200,0.1,2,4,-3.5,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.001, 'epochs': 200, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 4, 'reg': -3.5}",-1.2854402251098127,-2.4211362780382237,-1.499911713025843,-2.8315606521708623,-2.016189304878935,-2.0108476346447355,0.5708251198544287,43
194,3.5870867729187013,0.17104160430699308,0.13094563484191896,0.03442047489076342,relu,8,0.001,200,0.1,2,4,-4,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.001, 'epochs': 200, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 4, 'reg': -4}",-4.207622371968769,-1.44208734611138,-106.66761623726536,-74.67828200482542,-3.953115883655846,-38.18974476876535,44.040785543729946,196
195,3.6931313037872315,0.07629756474129025,0.11532063484191894,0.010574249487841298,relu,8,0.001,200,0.1,2,5,-3,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.001, 'epochs': 200, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 5, 'reg': -3}",-74.69305312074721,-1.2110395019962674,-2.5717142585088455,-1.194220555325349,-2.0518578763236293,-16.344377062580257,29.17901811597495,103
196,4.158530187606812,0.9481304906988008,0.13534102439880372,0.026476677987245272,relu,8,0.001,200,0.1,2,5,-3.5,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.001, 'epochs': 200, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 5, 'reg': -3.5}",-1.4171547479705797,-1.138239222623053,-1.7652233310398602,-1.6583462375260534,-1.6263050980865956,-1.5210537274492282,0.22221063102554758,15
