,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_leaf_size,param_n_neighbors,param_p,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
134,0.008167719841003418,0.0001971344366844705,0.035961341857910153,0.008912267846246564,10,23,2,uniform,"{'leaf_size': 10, 'n_neighbors': 23, 'p': 2, 'weights': 'uniform'}",-0.1340796591593858,-0.19672704639054872,-0.2883004265155918,-0.3184155893641365,-0.1380093704644749,-0.18220011306834913,-0.2868153365712183,-0.5634062587220271,-0.2334806786086459,-0.42616294389167403,-0.2767597422756052,0.12778347273577256,253
135,0.007916903495788575,0.00013057597897413257,0.03271839618682861,0.0055308070368876435,10,23,2,distance,"{'leaf_size': 10, 'n_neighbors': 23, 'p': 2, 'weights': 'distance'}",-0.13368782425310455,-0.19540211135894267,-0.2843320907032273,-0.31409419716804904,-0.13793077760347702,-0.17913172957934223,-0.28714911994149367,-0.5617869711001015,-0.23262912382819773,-0.4226704301263309,-0.2748814375662266,0.127238033024822,166
136,0.00801854133605957,0.00011751461907863627,0.08738470077514648,0.013503703413000561,10,23,3,uniform,"{'leaf_size': 10, 'n_neighbors': 23, 'p': 3, 'weights': 'uniform'}",-0.13440206979858835,-0.20100406343605923,-0.2960578863278584,-0.320996902081618,-0.14020095710916505,-0.18425217843219735,-0.2865260626781992,-0.5655611943615557,-0.2355798096547828,-0.42898973877304647,-0.27935708626530703,0.1280015164374517,391
137,0.00818617343902588,0.00035939890787619634,0.08662865161895753,0.013575401528244215,10,23,3,distance,"{'leaf_size': 10, 'n_neighbors': 23, 'p': 3, 'weights': 'distance'}",-0.13353140000018868,-0.19932734902140417,-0.29234002504659773,-0.31642364838694065,-0.14017227862760376,-0.18128506499182778,-0.2865017176281739,-0.5643010431056459,-0.23508103102398376,-0.42590434848944225,-0.2774867906321809,0.12761210826228683,301
138,0.00795574188232422,6.307789661623265e-05,0.055970954895019534,0.009135302544736223,10,24,1,uniform,"{'leaf_size': 10, 'n_neighbors': 24, 'p': 1, 'weights': 'uniform'}",-0.13345440276881682,-0.1901042399975783,-0.27260083634191334,-0.31938230109023624,-0.13669121566323825,-0.17732202323496757,-0.2830778656783995,-0.5630947769690425,-0.22257547170165184,-0.42141420354663184,-0.27197173369924765,0.1284701896932684,88
139,0.007991886138916016,0.00010921143955719328,0.05410325527191162,0.008664061184577148,10,24,1,distance,"{'leaf_size': 10, 'n_neighbors': 24, 'p': 1, 'weights': 'distance'}",-0.13321669604493316,-0.18829077327643812,-0.2688814515154952,-0.31539846618756223,-0.135558546457487,-0.17501940360985094,-0.28426983721486526,-0.5611411967165113,-0.2225221554227787,-0.41844599154708834,-0.270274451799301,0.1279846043673343,28
140,0.008003830909729004,0.00012478001408253446,0.03337433338165283,0.005423437250896028,10,24,2,uniform,"{'leaf_size': 10, 'n_neighbors': 24, 'p': 2, 'weights': 'uniform'}",-0.13355921557722714,-0.19623857135892683,-0.2878623058058056,-0.3193032558299174,-0.13738127685410428,-0.18161024854484778,-0.28733487124186874,-0.5638936873353855,-0.2322928270794155,-0.42752157680662767,-0.27669978364341263,0.1283227131732885,247
141,0.00786895751953125,5.055270042333272e-05,0.03303160667419434,0.005457439784109528,10,24,2,distance,"{'leaf_size': 10, 'n_neighbors': 24, 'p': 2, 'weights': 'distance'}",-0.1330946999094138,-0.1949827310560176,-0.2841016173332077,-0.31486115384899016,-0.137315851905916,-0.17868389444925173,-0.2875722860881524,-0.5622169508296856,-0.23162148412738046,-0.42389795479485504,-0.274834862434287,0.12772979623830633,163
142,0.008071637153625489,9.695399031188983e-05,0.08789467811584473,0.013129579799882421,10,24,3,uniform,"{'leaf_size': 10, 'n_neighbors': 24, 'p': 3, 'weights': 'uniform'}",-0.13383445559116153,-0.20084343724356743,-0.2967852509365026,-0.322177667320042,-0.1403293678682965,-0.18495036717776725,-0.2860573421490992,-0.5659210336908675,-0.23510705498396617,-0.42863685740939245,-0.2794642834370663,0.1281117079427863,397
143,0.00798206329345703,6.694586525126865e-05,0.08729653358459473,0.013734012179894294,10,24,3,distance,"{'leaf_size': 10, 'n_neighbors': 24, 'p': 3, 'weights': 'distance'}",-0.13284342372649327,-0.19924266605752805,-0.2930188851396179,-0.3173358367334776,-0.14015625796785275,-0.18189439111179906,-0.28604693301804845,-0.5646087654816404,-0.23432079963123648,-0.42575643062365426,-0.2775224389491348,0.12776153638578414,307
144,0.00798206329345703,9.563544283903626e-05,0.05471780300140381,0.008492577428988315,10,25,1,uniform,"{'leaf_size': 10, 'n_neighbors': 25, 'p': 1, 'weights': 'uniform'}",-0.1330029717947198,-0.19018535463666328,-0.2732601506233462,-0.32098874223189394,-0.13683090410540572,-0.17801805545587715,-0.28311720859685396,-0.5638833103168639,-0.22363194005989673,-0.42134294278820555,-0.2724261580609726,0.12863864587313528,100
145,0.008030343055725097,0.00012177477438225911,0.05543782711029053,0.008475015356541013,10,25,1,distance,"{'leaf_size': 10, 'n_neighbors': 25, 'p': 1, 'weights': 'distance'}",-0.1326968018830713,-0.1884734880819489,-0.26951503835106133,-0.3165652319812401,-0.13575698149370352,-0.17568427912363796,-0.28423922239690136,-0.5616859810376945,-0.22325942314688751,-0.41842769430183047,-0.27063041417979766,0.1280932841043461,43
146,0.007983589172363281,0.00012237494983162228,0.0334108829498291,0.005527624918504761,10,25,2,uniform,"{'leaf_size': 10, 'n_neighbors': 25, 'p': 2, 'weights': 'uniform'}",-0.13250155429288907,-0.1963067521030105,-0.2881476758170103,-0.320118646213105,-0.13742541691714827,-0.1825976307567331,-0.2872658536608519,-0.5622924590864103,-0.23208089426284678,-0.4256868437168849,-0.276442372682689,0.12782297524006545,235
147,0.00792698860168457,6.672524641045572e-05,0.03373258113861084,0.005718598989616154,10,25,2,distance,"{'leaf_size': 10, 'n_neighbors': 25, 'p': 2, 'weights': 'distance'}",-0.132011133248766,-0.19506305546629252,-0.28442376626654736,-0.3154257913135921,-0.13727914197133353,-0.17971076607432837,-0.2873804227178968,-0.5608361803307489,-0.23134598937776515,-0.42247681770441975,-0.27459530644716906,0.12732434936653528,148
