,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_d_c,param_eps,param_l_r,param_reg,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
32,87.18636543750763,18.734123081881155,0.12807962894439698,0.017276954371958173,0.005,1e-07,0.1,-0.5,"{'d_c': 0.005, 'eps': 1e-07, 'l_r': 0.1, 'reg': -0.5}",-0.11155693130269179,-0.16386615999391982,-0.24859636145412317,-0.2469664555032238,-0.16081070705903014,-0.1519210697027946,-0.26890308146179415,-0.5138323429178826,-0.15935522993425913,-0.3674848617011927,-0.2393293201030912,0.11619649970388228,69
33,100.31561636924744,28.35196065664332,0.1347031593322754,0.03041993283545386,0.005,1e-07,0.1,-1,"{'d_c': 0.005, 'eps': 1e-07, 'l_r': 0.1, 'reg': -1}",-0.08791594076294393,-0.15217871486445103,-0.22365342608250735,-0.23867785544652248,-0.10659156859832843,-0.10979134383366627,-0.25177304929363675,-0.501464228696571,-0.15189136981600204,-0.3404264059600908,-0.21643639033547202,0.12110388340261408,49
34,75.90932979583741,9.828775807242218,0.14092133045196534,0.033974945106616854,0.005,1e-07,0.1,-1.5,"{'d_c': 0.005, 'eps': 1e-07, 'l_r': 0.1, 'reg': -1.5}",-0.08297877591894155,-0.15964335537501978,-0.2184115901183,-0.2309526839022378,-0.10056676953420422,-0.1041567215306711,-0.2478857644094864,-0.5002011378167424,-0.1528199542241308,-0.3324614742679423,-0.21300782270976765,0.12090753336272132,8
35,98.36906406879424,22.585128037443617,0.13819189071655275,0.01560482950553595,0.005,1e-07,0.1,-2,"{'d_c': 0.005, 'eps': 1e-07, 'l_r': 0.1, 'reg': -2}",-0.07834896292560618,-0.15971178144064954,-0.2175802970223119,-0.23015747364899408,-0.10455229989849356,-0.10409086637080221,-0.24420178894176872,-0.5040324960825892,-0.15338352143404071,-0.336806516420386,-0.2132866004185642,0.12225498727104048,14
36,101.13627285957337,27.121291171710407,0.14262478351593016,0.02999373421755029,0.005,0.1,0.01,-0.5,"{'d_c': 0.005, 'eps': 0.1, 'l_r': 0.01, 'reg': -0.5}",-0.09995951984305723,-0.1588159655736498,-0.23362340489757968,-0.29166035084538816,-0.1152885701338365,-0.1271266598936893,-0.26491833363808476,-0.49261733674983643,-0.15586274757966298,-0.35668440676358604,-0.22965572959183705,0.11885524762947294,56
37,89.95307905673981,27.847429525413,0.12055351734161376,0.0314987000774406,0.005,0.1,0.01,-1,"{'d_c': 0.005, 'eps': 0.1, 'l_r': 0.01, 'reg': -1}",-0.08570916577831002,-0.1562596533593917,-0.22025992803281838,-0.24494532188073337,-0.10599143069505289,-0.10854493072957913,-0.24955303393876252,-0.497148913295836,-0.15729117022618144,-0.33695478067222023,-0.21626583286088855,0.11970616646634474,48
38,86.89396567344666,29.220437218956228,0.136604380607605,0.028433414885371558,0.005,0.1,0.01,-1.5,"{'d_c': 0.005, 'eps': 0.1, 'l_r': 0.01, 'reg': -1.5}",-0.08373879586138298,-0.15622906481754006,-0.21443580604450144,-0.23365386958851173,-0.10340380096466491,-0.10801338706622642,-0.24682614551737966,-0.4939368738929769,-0.16206394746171937,-0.33612348466801145,-0.2138425175882915,0.11883184269486181,24
39,89.26529166698455,27.619784441897266,0.12308371067047119,0.01958840533521558,0.005,0.1,0.01,-2,"{'d_c': 0.005, 'eps': 0.1, 'l_r': 0.01, 'reg': -2}",-0.08474497202884297,-0.15707974850784417,-0.21549147590367326,-0.2369267460082502,-0.11137256757645886,-0.11437357330120249,-0.24782608050491517,-0.4970613122399246,-0.15737685108233196,-0.33966816012259005,-0.21619214872760337,0.11880697570517289,47
40,84.22295372486114,20.178732696953908,0.14307568073272706,0.023785026947236408,0.005,0.1,0.05,-0.5,"{'d_c': 0.005, 'eps': 0.1, 'l_r': 0.05, 'reg': -0.5}",-0.10681806513812327,-0.15761889621030709,-0.23872746972344405,-0.2565388184044062,-0.12951236743694297,-0.13908024603334615,-0.2676843200574969,-0.5018822662809969,-0.1572934930500748,-0.3659169979943437,-0.2321072940329482,0.1177339335719393,60
41,93.52558493614197,25.08307082674903,0.1225560188293457,0.0178914474231305,0.005,0.1,0.05,-1,"{'d_c': 0.005, 'eps': 0.1, 'l_r': 0.05, 'reg': -1}",-0.08501133096065888,-0.15250619325399922,-0.22294179689738347,-0.24104334215022077,-0.1024368694821897,-0.10697881763096106,-0.2490639011177906,-0.49544669634999716,-0.15459150282582967,-0.34037568979959587,-0.21503961404686261,0.12044161458762609,39
