date,O3
2021-05-07 11:00:29,112
2021-05-07 11:00:59,114
2021-05-07 11:01:29,115
2021-05-07 11:01:59,105
2021-05-07 11:02:29,109
2021-05-07 11:03:00,102
2021-05-07 11:03:30,106
2021-05-07 11:04:00,113
2021-05-07 11:04:30,110
2021-05-07 11:05:00,111
2021-05-07 11:05:30,112
2021-05-07 11:06:00,115
2021-05-07 11:06:30,112
2021-05-07 11:07:00,112
2021-05-07 11:07:30,112
2021-05-07 11:08:00,114
2021-05-07 11:08:30,108
2021-05-07 11:09:00,107
2021-05-07 11:09:30,111
2021-05-07 11:10:00,117
2021-05-07 11:10:30,108
2021-05-07 11:11:00,113
2021-05-07 11:11:30,109
2021-05-07 11:12:00,117
2021-05-07 11:12:30,114
2021-05-07 11:13:00,112
2021-05-07 11:13:30,110
2021-05-07 11:14:00,113
2021-05-07 11:14:30,106
2021-05-07 11:15:00,110
2021-05-07 11:15:30,112
2021-05-07 11:16:00,113
2021-05-07 11:16:30,109
2021-05-07 11:17:00,109
2021-05-07 11:17:30,109
2021-05-07 11:18:00,110
2021-05-07 11:18:30,102
2021-05-07 11:19:00,110
2021-05-07 11:19:30,108
2021-05-07 11:20:00,112
2021-05-07 11:20:30,105
2021-05-07 11:21:01,112
2021-05-07 11:21:31,112
2021-05-07 11:22:01,115
2021-05-07 11:22:31,107
2021-05-07 11:23:01,108
2021-05-07 11:23:31,109
2021-05-07 11:24:01,109
2021-05-07 11:24:31,105
2021-05-07 11:25:01,110
2021-05-07 11:25:31,113
2021-05-07 11:26:01,114
2021-05-07 11:26:31,113
2021-05-07 11:27:01,113
2021-05-07 11:27:31,113
2021-05-07 11:28:01,110
2021-05-07 11:28:31,112
2021-05-07 11:29:01,109
2021-05-07 11:29:31,98
2021-05-07 11:30:01,108
2021-05-07 11:30:31,110
2021-05-07 11:31:01,106
2021-05-07 11:31:31,105
2021-05-07 11:32:01,108
2021-05-07 11:32:31,108
2021-05-07 11:33:01,107
2021-05-07 11:33:31,106
2021-05-07 11:34:01,109
2021-05-07 11:34:31,113
2021-05-07 11:35:01,108
2021-05-07 11:35:31,102
2021-05-07 11:36:01,103
2021-05-07 11:36:31,112
2021-05-07 11:37:01,112
2021-05-07 11:37:31,112
2021-05-07 11:38:01,108
2021-05-07 11:38:31,113
2021-05-07 11:39:02,109
2021-05-07 11:39:32,102
2021-05-07 11:40:02,111
2021-05-07 11:40:32,109
2021-05-07 11:41:02,111
2021-05-07 11:41:32,107
2021-05-07 11:42:02,109
2021-05-07 11:42:32,113
2021-05-07 11:43:02,108
2021-05-07 11:43:32,108
2021-05-07 11:44:02,109
2021-05-07 11:44:32,109
2021-05-07 11:45:02,110
2021-05-07 11:45:32,111
2021-05-07 11:46:02,110
2021-05-07 11:46:32,112
2021-05-07 11:47:02,112
2021-05-07 11:47:32,112
2021-05-07 11:48:02,103
2021-05-07 11:48:32,100
2021-05-07 11:49:02,101
2021-05-07 11:49:32,106
2021-05-07 11:50:02,103
2021-05-07 11:50:32,108
2021-05-07 11:51:02,102
2021-05-07 11:51:32,101
2021-05-07 11:52:02,105
2021-05-07 11:52:32,110
2021-05-07 11:53:02,103
2021-05-07 11:53:32,109
2021-05-07 11:54:02,105
2021-05-07 11:54:32,102
2021-05-07 11:55:02,106
2021-05-07 11:55:32,107
2021-05-07 11:56:02,105
2021-05-07 11:56:32,98
2021-05-07 11:57:02,98
2021-05-07 11:57:32,98
2021-05-07 11:58:03,105
2021-05-07 11:58:33,107
2021-05-07 11:59:03,108
2021-05-07 11:59:33,109
2021-05-07 12:00:03,105
2021-05-07 12:00:33,108
2021-05-07 12:01:03,111
2021-05-07 12:01:33,100
2021-05-07 12:02:03,105
2021-05-07 12:02:33,107
2021-05-07 12:03:03,108
2021-05-07 12:03:33,109
2021-05-07 12:04:03,106
2021-05-07 12:04:33,107
2021-05-07 12:05:03,107
2021-05-07 12:05:33,105
2021-05-07 12:06:03,105
2021-05-07 12:06:33,107
2021-05-07 12:07:03,107
2021-05-07 12:07:33,107
2021-05-07 12:08:03,102
2021-05-07 12:08:33,105
2021-05-07 12:09:03,109
2021-05-07 12:09:33,107
2021-05-07 12:10:03,105
2021-05-07 12:10:33,102
2021-05-07 12:11:03,110
2021-05-07 12:11:33,105
2021-05-07 12:12:03,107
2021-05-07 12:12:33,109
2021-05-07 12:13:03,114
2021-05-07 12:13:33,110
2021-05-07 12:14:03,110
2021-05-07 12:14:33,108
2021-05-07 12:15:04,110
2021-05-07 12:15:34,107
2021-05-07 12:16:04,108
2021-05-07 12:16:34,108
2021-05-07 12:17:04,108
2021-05-07 12:17:34,108
2021-05-07 12:18:04,105
2021-05-07 12:18:34,111
2021-05-07 12:19:04,109
2021-05-07 12:19:34,112
2021-05-07 12:20:04,107
2021-05-07 12:20:34,105
2021-05-07 12:21:04,108
2021-05-07 12:21:34,110
2021-05-07 12:22:04,107
2021-05-07 12:22:34,103
2021-05-07 12:23:04,106
2021-05-07 12:23:34,110
2021-05-07 12:24:04,108
2021-05-07 12:24:34,101
2021-05-07 12:25:04,109
2021-05-07 12:25:34,106
2021-05-07 12:26:04,107
2021-05-07 12:26:34,106
2021-05-07 12:27:04,106
2021-05-07 12:27:34,106
2021-05-07 12:28:04,109
2021-05-07 12:28:34,106
2021-05-07 12:29:04,101
2021-05-07 12:29:34,106
2021-05-07 12:30:04,103
2021-05-07 12:30:34,102
2021-05-07 12:31:04,102
2021-05-07 12:31:34,105
2021-05-07 12:32:04,102
2021-05-07 12:32:34,98
2021-05-07 12:33:04,103
2021-05-07 12:33:35,106
2021-05-07 12:34:05,103
2021-05-07 12:34:35,99
2021-05-07 12:35:05,103
2021-05-07 12:35:35,102
2021-05-07 12:36:05,102
2021-05-07 12:36:35,102
2021-05-07 12:37:05,102
2021-05-07 12:37:35,102
2021-05-07 12:38:05,98
2021-05-07 12:38:35,99
2021-05-07 12:39:05,102
2021-05-07 12:39:35,107
2021-05-07 12:40:05,105
2021-05-07 12:40:35,100
2021-05-07 12:41:05,105
2021-05-07 12:41:35,100
2021-05-07 12:42:05,106
2021-05-07 12:42:35,102
2021-05-07 12:43:05,102
2021-05-07 12:43:35,107
2021-05-07 12:44:05,108
2021-05-07 12:44:35,103
2021-05-07 12:45:05,100
2021-05-07 12:45:35,102
2021-05-07 12:46:05,105
2021-05-07 12:46:35,98
2021-05-07 12:47:05,98
2021-05-07 12:47:35,98
2021-05-07 12:48:05,103
2021-05-07 12:48:35,101
2021-05-07 12:49:05,102
2021-05-07 12:49:35,103
2021-05-07 12:50:05,108
2021-05-07 12:50:35,103
2021-05-07 12:51:05,105
2021-05-07 12:51:36,101
2021-05-07 12:52:06,106
2021-05-07 12:52:36,99
2021-05-07 12:53:06,92
2021-05-07 12:53:36,97
2021-05-07 12:54:06,100
2021-05-07 12:54:36,96
2021-05-07 12:55:06,103
2021-05-07 12:55:36,99
2021-05-07 12:56:06,102
2021-05-07 12:56:36,100
2021-05-07 12:57:06,100
2021-05-07 12:57:36,100
2021-05-07 12:58:06,100
2021-05-07 12:58:36,101
2021-05-07 12:59:06,98
2021-05-07 12:59:36,100
2021-05-07 13:00:06,105
2021-05-07 13:00:36,100
2021-05-07 13:01:06,98
2021-05-07 13:01:36,97
2021-05-07 13:02:06,105
2021-05-07 13:02:36,101
2021-05-07 13:03:06,101
2021-05-07 13:03:36,100
2021-05-07 13:04:06,100
2021-05-07 13:04:36,99
2021-05-07 13:05:06,102
2021-05-07 13:05:36,102
2021-05-07 13:06:06,102
2021-05-07 13:06:36,102
2021-05-07 13:07:06,102
2021-05-07 13:07:36,102
2021-05-07 13:08:06,99
2021-05-07 13:08:36,102
2021-05-07 13:09:06,100
2021-05-07 13:09:36,99
2021-05-07 13:10:07,99
2021-05-07 13:10:37,101
2021-05-07 13:11:07,96
2021-05-07 13:11:37,98
2021-05-07 13:12:07,97
2021-05-07 13:12:37,102
2021-05-07 13:13:07,98
2021-05-07 13:13:37,97
2021-05-07 13:14:07,98
2021-05-07 13:14:37,101
2021-05-07 13:15:07,96
2021-05-07 13:15:37,96
2021-05-07 13:16:07,99
2021-05-07 13:16:37,102
2021-05-07 13:17:07,102
2021-05-07 13:17:37,102
2021-05-07 13:18:07,95
2021-05-07 13:18:37,100
2021-05-07 13:19:07,96
2021-05-07 13:19:37,95
2021-05-07 13:20:07,94
2021-05-07 13:20:37,97
2021-05-07 13:21:07,94
2021-05-07 13:21:37,97
2021-05-07 13:22:07,96
2021-05-07 13:22:37,98
2021-05-07 13:23:07,98
2021-05-07 13:23:37,97
2021-05-07 13:24:07,97
2021-05-07 13:24:37,96
2021-05-07 13:25:07,98
2021-05-07 13:25:37,97
2021-05-07 13:26:07,93
2021-05-07 13:26:37,97
2021-05-07 13:27:07,97
2021-05-07 13:27:37,97
2021-05-07 13:28:08,88
2021-05-07 13:28:38,96
2021-05-07 13:29:08,93
2021-05-07 13:29:38,92
2021-05-07 13:30:08,96
2021-05-07 13:30:38,96
2021-05-07 13:31:08,87
2021-05-07 13:31:38,95
2021-05-07 13:32:08,92
2021-05-07 13:32:38,93
2021-05-07 13:33:08,93
2021-05-07 13:33:38,91
2021-05-07 13:34:08,98
2021-05-07 13:34:38,99
2021-05-07 13:35:08,98
2021-05-07 13:35:38,94
2021-05-07 13:36:08,97
2021-05-07 13:36:38,97
2021-05-07 13:37:08,97
2021-05-07 13:37:38,97
2021-05-07 13:38:08,95
2021-05-07 13:38:38,95
2021-05-07 13:39:08,98
2021-05-07 13:39:38,97
2021-05-07 13:40:08,97
2021-05-07 13:40:38,94
2021-05-07 13:41:08,94
2021-05-07 13:41:38,93
2021-05-07 13:42:08,94
2021-05-07 13:42:38,94
2021-05-07 13:43:08,95
2021-05-07 13:43:38,95
2021-05-07 13:44:08,94
2021-05-07 13:44:38,95
2021-05-07 13:45:08,98
2021-05-07 13:45:38,93
2021-05-07 13:46:08,94
2021-05-07 13:46:39,93
2021-05-07 13:47:09,93
2021-05-07 13:47:39,93
2021-05-07 13:48:09,91
2021-05-07 13:48:39,97
2021-05-07 13:49:09,96
2021-05-07 13:49:39,91
2021-05-07 13:50:09,93
2021-05-07 13:50:39,91
2021-05-07 13:51:09,96
2021-05-07 13:51:39,92
2021-05-07 13:52:09,91
2021-05-07 13:52:39,91
2021-05-07 13:53:09,91
2021-05-07 13:53:39,93
2021-05-07 13:54:09,88
2021-05-07 13:54:39,88
2021-05-07 13:55:09,93
2021-05-07 13:55:39,93
2021-05-07 13:56:09,92
2021-05-07 13:56:39,87
2021-05-07 13:57:09,87
2021-05-07 13:57:39,87
2021-05-07 13:58:09,93
2021-05-07 13:58:39,93
2021-05-07 13:59:09,92
2021-05-07 13:59:39,95
2021-05-07 14:00:09,91
2021-05-07 14:00:39,90
2021-05-07 14:01:09,88
2021-05-07 14:01:39,93
2021-05-07 14:02:09,92
2021-05-07 14:02:39,92
2021-05-07 14:03:09,90
2021-05-07 14:03:39,93
2021-05-07 14:04:09,91
2021-05-07 14:04:39,92
2021-05-07 14:05:09,93
2021-05-07 14:05:40,92
2021-05-07 14:06:10,90
2021-05-07 14:06:40,88
2021-05-07 14:07:10,88
2021-05-07 14:07:40,88
2021-05-07 14:08:10,91
2021-05-07 14:08:40,87
2021-05-07 14:09:10,88
2021-05-07 14:09:40,91
2021-05-07 14:10:10,87
2021-05-07 14:10:40,86
2021-05-07 14:11:10,86
2021-05-07 14:11:40,91
2021-05-07 14:12:10,88
2021-05-07 14:12:40,90
2021-05-07 14:13:10,83
2021-05-07 14:13:40,91
2021-05-07 14:14:10,90
2021-05-07 14:14:40,90
2021-05-07 14:15:10,91
2021-05-07 14:15:40,93
2021-05-07 14:16:10,88
2021-05-07 14:16:40,90
2021-05-07 14:17:10,90
2021-05-07 14:17:40,90
2021-05-07 14:18:10,86
2021-05-07 14:18:40,87
2021-05-07 14:19:10,85
2021-05-07 14:19:40,84
2021-05-07 14:20:10,91
2021-05-07 14:20:40,83
2021-05-07 14:21:10,85
2021-05-07 14:21:40,82
2021-05-07 14:22:10,88
2021-05-07 14:22:40,87
2021-05-07 14:23:10,88
2021-05-07 14:23:40,83
2021-05-07 14:24:11,84
2021-05-07 14:24:41,81
2021-05-07 14:25:11,86
2021-05-07 14:25:41,86
2021-05-07 14:26:11,88
2021-05-07 14:26:41,90
2021-05-07 14:27:11,90
2021-05-07 14:27:41,90
2021-05-07 14:28:11,90
2021-05-07 14:28:41,87
2021-05-07 14:29:11,88
2021-05-07 14:29:41,88
2021-05-07 14:30:11,90
2021-05-07 14:30:41,85
2021-05-07 14:31:11,86
2021-05-07 14:31:41,86
2021-05-07 14:32:11,90
2021-05-07 14:32:41,88
2021-05-07 14:33:11,84
2021-05-07 14:33:41,81
2021-05-07 14:34:11,86
2021-05-07 14:34:41,84
2021-05-07 14:35:11,82
2021-05-07 14:35:41,84
2021-05-07 14:36:11,87
2021-05-07 14:36:41,84
2021-05-07 14:37:11,84
2021-05-07 14:37:41,84
2021-05-07 14:38:11,86
2021-05-07 14:38:41,86
2021-05-07 14:39:11,84
2021-05-07 14:39:41,83
2021-05-07 14:40:11,88
2021-05-07 14:40:41,84
2021-05-07 14:41:11,87
2021-05-07 14:41:41,86
2021-05-07 14:42:11,90
2021-05-07 14:42:41,86
2021-05-07 14:43:11,82
2021-05-07 14:43:42,86
2021-05-07 14:44:12,84
2021-05-07 14:44:42,87
2021-05-07 14:45:12,86
2021-05-07 14:45:42,83
2021-05-07 14:46:12,82
2021-05-07 14:46:42,87
2021-05-07 14:47:12,87
2021-05-07 14:47:42,87
2021-05-07 14:48:12,80
2021-05-07 14:48:42,87
2021-05-07 14:49:12,83
2021-05-07 14:49:42,83
2021-05-07 14:50:12,81
2021-05-07 14:50:42,86
2021-05-07 14:51:12,83
2021-05-07 14:51:42,83
2021-05-07 14:52:12,84
2021-05-07 14:52:42,83
2021-05-07 14:53:12,82
2021-05-07 14:53:42,83
2021-05-07 14:54:12,82
2021-05-07 14:54:42,84
2021-05-07 14:55:12,82
2021-05-07 14:55:42,82
2021-05-07 14:56:12,83
2021-05-07 14:56:42,83
2021-05-07 14:57:12,83
2021-05-07 14:57:42,83
2021-05-07 14:58:12,81
2021-05-07 14:58:42,85
2021-05-07 14:59:12,79
2021-05-07 14:59:42,81
2021-05-07 15:00:12,80
2021-05-07 15:00:42,82
2021-05-07 15:01:12,78
2021-05-07 15:01:42,80
2021-05-07 15:02:13,77
2021-05-07 15:02:43,82
2021-05-07 15:03:13,83
2021-05-07 15:03:43,83
2021-05-07 15:04:13,78
2021-05-07 15:04:43,83
2021-05-07 15:05:13,80
2021-05-07 15:05:43,82
2021-05-07 15:06:13,81
2021-05-07 15:06:43,81
2021-05-07 15:07:13,81
2021-05-07 15:07:43,81
2021-05-07 15:08:13,79
2021-05-07 15:08:43,81
2021-05-07 15:09:13,85
2021-05-07 15:09:43,81
2021-05-07 15:10:13,79
2021-05-07 15:10:43,78
2021-05-07 15:11:13,82
2021-05-07 15:11:43,81
2021-05-07 15:12:13,80
2021-05-07 15:12:43,81
2021-05-07 15:13:13,83
2021-05-07 15:13:43,75
2021-05-07 15:14:13,79
2021-05-07 15:14:43,76
2021-05-07 15:15:13,76
2021-05-07 15:15:43,73
2021-05-07 15:16:13,78
2021-05-07 15:16:43,76
2021-05-07 15:17:13,76
2021-05-07 15:17:43,76
2021-05-07 15:18:13,73
2021-05-07 15:18:43,73
2021-05-07 15:19:13,76
2021-05-07 15:19:44,73
2021-05-07 15:20:14,73
2021-05-07 15:20:44,75
2021-05-07 15:21:14,77
2021-05-07 15:21:44,73
2021-05-07 15:22:14,73
2021-05-07 15:22:44,75
2021-05-07 15:23:14,71
2021-05-07 15:23:44,72
2021-05-07 15:24:14,73
2021-05-07 15:24:44,71
2021-05-07 15:25:14,73
2021-05-07 15:25:44,72
2021-05-07 15:26:14,75
2021-05-07 15:26:44,71
2021-05-07 15:27:14,71
2021-05-07 15:27:44,71
2021-05-07 15:28:14,70
2021-05-07 15:28:44,72
2021-05-07 15:29:14,70
2021-05-07 15:29:44,72
2021-05-07 15:30:14,72
2021-05-07 15:30:44,70
2021-05-07 15:31:14,75
2021-05-07 15:31:44,68
2021-05-07 15:32:14,67
2021-05-07 15:32:44,70
2021-05-07 15:33:14,70
2021-05-07 15:33:44,70
2021-05-07 15:34:14,72
2021-05-07 15:34:44,67
2021-05-07 15:35:14,71
2021-05-07 15:35:44,71
2021-05-07 15:36:14,70
2021-05-07 15:36:44,68
2021-05-07 15:37:14,68
2021-05-07 15:37:45,68
2021-05-07 15:38:15,67
2021-05-07 15:38:45,70
2021-05-07 15:39:15,70
2021-05-07 15:39:45,69
2021-05-07 15:40:15,67
2021-05-07 15:40:45,67
2021-05-07 15:41:15,67
2021-05-07 15:41:45,71
2021-05-07 15:42:15,68
2021-05-07 15:42:45,65
2021-05-07 15:43:15,67
2021-05-07 15:43:45,68
2021-05-07 15:44:15,63
2021-05-07 15:44:45,66
2021-05-07 15:45:15,66
2021-05-07 15:45:45,65
2021-05-07 15:46:15,67
2021-05-07 15:46:45,64
2021-05-07 15:47:15,64
2021-05-07 15:47:45,64
2021-05-07 15:48:15,67
2021-05-07 15:48:45,67
2021-05-07 15:49:15,64
2021-05-07 15:49:45,66
2021-05-07 15:50:15,61
2021-05-07 15:50:45,65
2021-05-07 15:51:15,63
2021-05-07 15:51:45,60
2021-05-07 15:52:15,60
2021-05-07 15:52:45,61
2021-05-07 15:53:15,57
2021-05-07 15:53:45,63
2021-05-07 15:54:15,60
2021-05-07 15:54:45,63
2021-05-07 15:55:15,60
2021-05-07 15:55:46,64
2021-05-07 15:56:16,61
2021-05-07 15:56:46,57
2021-05-07 15:57:16,57
2021-05-07 15:57:46,57
2021-05-07 15:58:16,56
2021-05-07 15:58:46,56
2021-05-07 15:59:16,58
2021-05-07 15:59:46,61
2021-05-07 16:00:16,60
2021-05-07 16:00:46,60
2021-05-07 16:01:16,61
2021-05-07 16:01:46,57
2021-05-07 16:02:16,62
2021-05-07 16:02:46,61
2021-05-07 16:03:16,61
2021-05-07 16:03:46,62
2021-05-07 16:04:16,63
2021-05-07 16:04:46,60
2021-05-07 16:05:16,61
2021-05-07 16:05:46,58
2021-05-07 16:06:16,60
2021-05-07 16:06:46,60
2021-05-07 16:07:16,60
2021-05-07 16:07:46,60
2021-05-07 16:08:16,55
2021-05-07 16:08:46,55
2021-05-07 16:09:16,53
2021-05-07 16:09:46,56
2021-05-07 16:10:16,58
2021-05-07 16:10:46,56
2021-05-07 16:11:16,57
2021-05-07 16:11:46,58
2021-05-07 16:12:16,62
2021-05-07 16:12:46,61
2021-05-07 16:13:16,58
2021-05-07 16:13:47,60
2021-05-07 16:14:17,62
2021-05-07 16:14:47,62
2021-05-07 16:15:17,61
2021-05-07 16:15:47,60
2021-05-07 16:16:17,61
2021-05-07 16:16:47,61
2021-05-07 16:17:17,61
2021-05-07 16:17:47,61
2021-05-07 16:18:17,64
2021-05-07 16:18:47,67
2021-05-07 16:19:17,64
2021-05-07 16:19:47,65
2021-05-07 16:20:17,66
2021-05-07 16:20:47,66
2021-05-07 16:21:17,64
2021-05-07 16:21:47,64
2021-05-07 16:22:17,60
2021-05-07 16:22:47,66
2021-05-07 16:23:17,65
2021-05-07 16:23:47,66
2021-05-07 16:24:17,65
2021-05-07 16:24:47,67
2021-05-07 16:25:17,64
2021-05-07 16:25:47,63
2021-05-07 16:26:17,64
2021-05-07 16:26:47,68
2021-05-07 16:27:17,68
2021-05-07 16:27:47,68
2021-05-07 16:28:17,64
2021-05-07 16:28:47,66
2021-05-07 16:29:17,64
2021-05-07 16:29:47,63
2021-05-07 16:30:17,66
2021-05-07 16:30:47,68
2021-05-07 16:31:17,66
2021-05-07 16:31:47,64
2021-05-07 16:32:17,62
2021-05-07 16:32:48,71
2021-05-07 16:33:18,65
2021-05-07 16:33:48,63
2021-05-07 16:34:18,66
2021-05-07 16:34:48,69
2021-05-07 16:35:18,67
2021-05-07 16:35:48,64
2021-05-07 16:36:18,65
2021-05-07 16:36:48,68
2021-05-07 16:37:18,68
2021-05-07 16:37:48,68
2021-05-07 16:38:18,67
2021-05-07 16:38:48,68
2021-05-07 16:39:18,68
2021-05-07 16:39:48,65
2021-05-07 16:40:18,66
2021-05-07 16:40:48,69
2021-05-07 16:41:18,67
2021-05-07 16:41:48,66
2021-05-07 16:42:18,66
2021-05-07 16:42:48,70
2021-05-07 16:43:18,66
2021-05-07 16:43:48,65
2021-05-07 16:44:18,66
2021-05-07 16:44:48,69
2021-05-07 16:45:18,65
2021-05-07 16:45:48,66
2021-05-07 16:46:18,70
2021-05-07 16:46:48,67
2021-05-07 16:47:18,67
2021-05-07 16:47:48,67
2021-05-07 16:48:18,69
2021-05-07 16:48:48,68
2021-05-07 16:49:18,73
2021-05-07 16:49:48,68
2021-05-07 16:50:18,67
2021-05-07 16:50:48,69
2021-05-07 16:51:18,69
2021-05-07 16:51:49,68
2021-05-07 16:52:19,68
2021-05-07 16:52:49,67
2021-05-07 16:53:19,66
2021-05-07 16:53:49,63
2021-05-07 16:54:19,67
2021-05-07 16:54:49,70
2021-05-07 16:55:19,70
2021-05-07 16:55:49,69
2021-05-07 16:56:19,66
2021-05-07 16:56:49,65
2021-05-07 16:57:19,65
2021-05-07 16:57:49,65
2021-05-07 16:58:19,67
2021-05-07 16:58:49,70
2021-05-07 16:59:19,71
2021-05-07 16:59:49,65
2021-05-07 17:00:19,69
2021-05-07 17:00:49,68
2021-05-07 17:01:19,69
2021-05-07 17:01:49,67
2021-05-07 17:02:19,65
2021-05-07 17:02:49,64
2021-05-07 17:03:19,68
2021-05-07 17:03:49,70
2021-05-07 17:04:19,67
2021-05-07 17:04:49,68
2021-05-07 17:05:19,71
2021-05-07 17:05:49,68
2021-05-07 17:06:19,70
2021-05-07 17:06:49,65
2021-05-07 17:07:19,65
2021-05-07 17:07:49,65
2021-05-07 17:08:19,68
2021-05-07 17:08:49,70
2021-05-07 17:09:19,70
2021-05-07 17:09:50,69
2021-05-07 17:10:20,65
2021-05-07 17:10:50,67
2021-05-07 17:11:20,68
2021-05-07 17:11:50,71
2021-05-07 17:12:20,71
2021-05-07 17:12:50,70
2021-05-07 17:13:20,69
2021-05-07 17:13:50,75
2021-05-07 17:14:20,69
2021-05-07 17:14:50,69
2021-05-07 17:15:20,70
2021-05-07 17:15:50,72
2021-05-07 17:16:20,67
2021-05-07 17:16:50,68
2021-05-07 17:17:20,68
2021-05-07 17:17:50,68
2021-05-07 17:18:20,71
2021-05-07 17:18:50,70
2021-05-07 17:19:20,71
2021-05-07 17:19:50,75
2021-05-07 17:20:20,70
2021-05-07 17:20:50,68
2021-05-07 17:21:20,67
2021-05-07 17:21:50,68
2021-05-07 17:22:20,71
2021-05-07 17:22:50,71
2021-05-07 17:23:20,69
2021-05-07 17:23:50,73
2021-05-07 17:24:20,66
2021-05-07 17:24:50,70
2021-05-07 17:25:20,70
2021-05-07 17:25:50,71
2021-05-07 17:26:20,70
2021-05-07 17:26:50,71
2021-05-07 17:27:20,71
2021-05-07 17:27:50,71
2021-05-07 17:28:21,70
2021-05-07 17:28:51,68
2021-05-07 17:29:21,68
2021-05-07 17:29:51,73
2021-05-07 17:30:21,68
2021-05-07 17:30:51,69
2021-05-07 17:31:21,69
2021-05-07 17:31:51,71
2021-05-07 17:32:21,65
2021-05-07 17:32:51,66
2021-05-07 17:33:21,68
2021-05-07 17:33:51,72
2021-05-07 17:34:21,69
2021-05-07 17:34:51,65
2021-05-07 17:35:21,71
2021-05-07 17:35:51,68
2021-05-07 17:36:21,72
2021-05-07 17:36:51,67
2021-05-07 17:37:21,67
2021-05-07 17:37:51,67
2021-05-07 17:38:21,66
2021-05-07 17:38:51,67
2021-05-07 17:39:21,68
2021-05-07 17:39:51,68
2021-05-07 17:40:21,71
2021-05-07 17:40:51,67
2021-05-07 17:41:21,67
2021-05-07 17:41:51,68
2021-05-07 17:42:21,67
2021-05-07 17:42:51,69
2021-05-07 17:43:21,65
2021-05-07 17:43:51,66
2021-05-07 17:44:21,69
2021-05-07 17:44:51,68
2021-05-07 17:45:21,68
2021-05-07 17:45:52,66
2021-05-07 17:46:22,69
2021-05-07 17:46:52,64
2021-05-07 17:47:22,64
2021-05-07 17:47:52,64
2021-05-07 17:48:22,67
2021-05-07 17:48:52,67
2021-05-07 17:49:22,68
2021-05-07 17:49:52,67
2021-05-07 17:50:22,69
2021-05-07 17:50:52,67
2021-05-07 17:51:22,68
2021-05-07 17:51:52,66
2021-05-07 17:52:22,66
2021-05-07 17:52:52,64
2021-05-07 17:53:22,63
2021-05-07 17:53:52,65
2021-05-07 17:54:22,69
2021-05-07 17:54:52,67
2021-05-07 17:55:22,64
2021-05-07 17:55:52,66
2021-05-07 17:56:22,65
2021-05-07 17:56:52,67
2021-05-07 17:57:22,67
2021-05-07 17:57:52,67
2021-05-07 17:58:22,68
2021-05-07 17:58:52,64
2021-05-07 17:59:22,66
2021-05-07 17:59:52,66
2021-05-07 18:00:22,63
2021-05-07 18:00:52,67
2021-05-07 18:01:22,65
2021-05-07 18:01:52,64
2021-05-07 18:02:22,64
2021-05-07 18:02:52,67
2021-05-07 18:03:22,67
2021-05-07 18:03:52,66
2021-05-07 18:04:22,66
2021-05-07 18:04:52,65
2021-05-07 18:05:23,65
2021-05-07 18:05:53,63
2021-05-07 18:06:23,64
2021-05-07 18:06:53,67
2021-05-07 18:07:23,67
2021-05-07 18:07:53,67
2021-05-07 18:08:23,65
2021-05-07 18:08:53,64
2021-05-07 18:09:23,64
2021-05-07 18:09:53,65
2021-05-07 18:10:23,67
2021-05-07 18:10:53,68
2021-05-07 18:11:23,64
2021-05-07 18:11:53,65
2021-05-07 18:12:23,64
2021-05-07 18:12:53,67
2021-05-07 18:13:23,64
2021-05-07 18:13:53,62
2021-05-07 18:14:23,64
2021-05-07 18:14:53,64
2021-05-07 18:15:23,64
2021-05-07 18:15:53,63
2021-05-07 18:16:23,62
2021-05-07 18:16:53,70
2021-05-07 18:17:23,70
2021-05-07 18:17:53,70
2021-05-07 18:18:23,62
2021-05-07 18:18:53,70
2021-05-07 18:19:23,68
2021-05-07 18:19:53,67
2021-05-07 18:20:23,68
2021-05-07 18:20:53,71
2021-05-07 18:21:23,66
2021-05-07 18:21:53,68
2021-05-07 18:22:23,67
2021-05-07 18:22:53,71
2021-05-07 18:23:23,67
2021-05-07 18:23:54,65
2021-05-07 18:24:24,69
2021-05-07 18:24:54,70
2021-05-07 18:25:24,71
2021-05-07 18:25:54,71
2021-05-07 18:26:24,71
2021-05-07 18:26:54,70
2021-05-07 18:27:24,70
2021-05-07 18:27:54,70
2021-05-07 18:28:24,71
2021-05-07 18:28:54,69
2021-05-07 18:29:24,72
2021-05-07 18:29:54,69
2021-05-07 18:30:24,70
2021-05-07 18:30:54,70
2021-05-07 18:31:24,72
2021-05-07 18:31:54,70
2021-05-07 18:32:24,72
2021-05-07 18:32:54,69
2021-05-07 18:33:24,72
2021-05-07 18:33:54,71
2021-05-07 18:34:24,72
2021-05-07 18:34:54,69
2021-05-07 18:35:24,69
2021-05-07 18:35:54,70
2021-05-07 18:36:24,68
2021-05-07 18:36:54,68
2021-05-07 18:37:24,68
2021-05-07 18:37:54,68
2021-05-07 18:38:24,68
2021-05-07 18:38:54,66
2021-05-07 18:39:24,67
2021-05-07 18:39:54,67
2021-05-07 18:40:24,66
2021-05-07 18:40:54,65
2021-05-07 18:41:24,68
2021-05-07 18:41:55,66
2021-05-07 18:42:25,65
2021-05-07 18:42:55,66
2021-05-07 18:43:25,70
2021-05-07 18:43:55,66
2021-05-07 18:44:25,65
2021-05-07 18:44:55,61
2021-05-07 18:45:25,65
2021-05-07 18:45:55,68
2021-05-07 18:46:25,66
2021-05-07 18:46:55,66
